"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2015-02-08","41","15.2","42.1","21.4","0.684","28.5","63"
"2015-02-09","115","84.7","149.5","91.3","1.989","68.2","64"
"2015-02-10","167","126.1","203.7","89.9","2.177","81.3","49"
"2015-02-11","127","94","155.4","69","2.605","70.2","70"
"2015-02-12","65","39.8","72.7","42.9","1.389","48.9","53"
"2015-02-13","117","85.9","139.8","84.4","1.758","63.6","75"
"2015-02-14","235","186.2","275.5","73.5","2.461","81.8","95"
"2015-02-15","162","124.2","193.5","46","1.783","49.5","56"
"2015-02-16","164","120.6","164.5","52.3","2.099","50.9","75"
"2015-02-17","68","42","85.3","31.4","1.26","34","58"
"2015-02-18","89","64.7","113.5","61","1.782","40.6","62"
"2015-02-19","117","82","133.4","83.8","1.515","36.3","68"
"2015-02-20","77","55.4","76.2","36.6","1.431","39.6","35"
"2015-02-21","183","115","214.1","40.1","1.866","30.2","63"
"2015-02-22","246","39","335.7","27.3","1.105","16.4","61"
"2015-02-23","98","43.9","144.2","53.9","1.667","35.7","63"
"2015-02-24","140","97.7","225","58.8","2.235","57.2","44"
"2015-02-25","126","88.9","177.3","60.1","3.069","42","72"
"2015-02-26","49","25.3","53.9","27.4","1.178","29.5","70"
"2015-02-27","47","21.8","51.1","32.8","1.169","33.3","51"
"2015-02-28","78","54","82.4","31.6","1.399","33.9","45"
"2015-03-01","114","67.1","167.5","44","1.593","40.2","79"
"2015-03-02","109","75","156.1","58.7","1.806","59.9","80"
"2015-03-03","68","19.7","89.1","18.1","0.905","19.8","65"
"2015-03-04","54","22","61.7","35.2","1.013","35","71"
"2015-03-05","77","51.3","96.7","62.8","1.339","49.6","73"
"2015-03-06","134","101.1","182.7","61.3","1.558","51.6","82"
"2015-03-07","151","114.1","186.8","56.7","1.772","67.6","55"
"2015-03-08","160","121.1","184.8","53.6","1.992","66.7","38"
"2015-03-09","55","19.1","58.8","18","0.912","27.3","75"
"2015-03-10","72","42","90.8","50.8","1.408","54.3","70"
"2015-03-11","88","53.7","118.1","42.4","1.579","46.9","74"
"2015-03-12","114","82.5","147.4","77.8","2.386","75.8","59"
"2015-03-13","89","59.6","107.9","56.7","2.181","64","76"
"2015-03-14","92","62.3","128.4","60.7","1.659","75.3","55"
"2015-03-15","147","86.6","231.8","54.5","2.351","73.5","76"
"2015-03-16","210","155.5","263.3","43.6","1.923","66.5","80"
"2015-03-17","144","98.6","170.8","22.7","1.284","45.6","94"
"2015-03-18","87","56.3","120.5","35.5","1.58","81.9","53"
"2015-03-19","181","121.3","279.6","48.9","2.347","99","76"
"2015-03-20","182","102.6","282.1","29","1.961","76.4","95"
"2015-03-21","115","41.3","178.1","12.4","0.898","38.2","73"
"2015-03-22","117","32","171.8","12.8","0.91","32.3","50"
"2015-03-23","77","43.1","100.6","22.6","1.143","48.3","66"
"2015-03-24","101","71.7","136.6","33.8","1.592","65.9","63"
"2015-03-25","107","78.7","131.7","27.9","1.347","62.2","94"
"2015-03-26","96","67","114.1","22","0.783","38.2","75"
"2015-03-27","87","59.8","108","16.3","0.586","24.3","63"
"2015-03-28","282","86.9","402","10.6","0.603","22.9","45"
"2015-03-29","227","95.9","363.1","15","0.992","35.7","60"
"2015-03-30","153","85.2","244.6","23.8","0.974","29.5","89"
"2015-03-31","92","67.5","89.2","9.3","0.991","23.7","48"
"2015-04-01","69","46.3","74.6","16.2","1.099","32.7","48"
"2015-04-02","69","48.5","57","5.5","0.956","26.5","37"
"2015-04-03","62","42.2","56.2","10.4","0.833","27.2","60"
"2015-04-04","94","68.4","85.1","20.6","1.251","42.3","95"
"2015-04-05","90","58.3","80.7","15.2","0.975","33.9","81"
"2015-04-06","43","25","44","11.6","0.793","19.5","70"
"2015-04-07","65","45.1","71","18.5","0.973","32.8","78"
"2015-04-08","92","68.1","88.4","23.8","0.959","38","71"
"2015-04-09","103","76.7","94.6","20.7","0.981","38.5","84"
"2015-04-10","140","105.3","120.2","22.5","1.163","43.4","104"
"2015-04-11","145","109.4","116","24.4","1.301","36.5","73"
"2015-04-12","45","27.5","38.6","8","0.836","17.2","70"
"2015-04-13","61","42.4","61","8.3","0.927","29.5","125"
"2015-04-14","140","105.7","134.4","27.8","1.498","50.6","122"
"2015-04-15","152","91","188.8","18.1","0.875","28.8","66"
"2015-04-16","104","28.8","139.3","3.8","0.456","10.2","59"
"2015-04-17","105","54.4","157.2","14.6","0.698","26.2","71"
"2015-04-18","123","81.4","192.8","18.7","1.013","45.9","35"
"2015-04-19","80","44.8","107","12.1","0.894","28","29"
"2015-04-20","99","67.8","126.3","12.3","0.858","26","68"
"2015-04-21","98","63.7","126","13.1","0.711","19.6","57"
"2015-04-22","81","54.2","87.2","10.5","0.799","31.5","62"
"2015-04-23","105","70.5","136.2","16","0.808","25.3","68"
"2015-04-24","99","50.5","146.4","10","0.598","29","59"
"2015-04-25","115","75.8","166.9","20.2","0.859","29.3","97"
"2015-04-26","86","59.5","106.9","12.5","0.72","15.6","98"
"2015-04-27","106","78.1","129.2","20.9","0.851","22","162"
"2015-04-28","77","54.4","81","10.3","0.738","23.8","130"
"2015-04-29","103","76.9","103","11","0.803","30.3","146"
"2015-04-30","147","111.2","144.7","16.8","0.851","28.7","229"
"2015-05-01","101","70.8","107.1","13","0.662","20.5","170"
"2015-05-02","67","47.3","58.5","5.9","0.733","14.3","116"
"2015-05-03","87","54.8","88.8","4.9","0.534","19.3","108"
"2015-05-04","54","20.9","59.6","3.8","0.416","11.3","106"
"2015-05-05","94","59.3","121.6","11.3","0.706","22.7","133"
"2015-05-06","102","44.3","151.7","8","0.618","19.7","71"
"2015-05-07","77","44.4","95.7","6.5","0.767","21.4","133"
"2015-05-08","112","83.5","111.2","15.2","0.767","18.3","149"
"2015-05-09","33","18.5","28.3","6.2","0.49","13","64"
"2015-05-10","45","25.7","40.4","6.6","0.639","22.2","63"
"2015-05-11","61","41.3","37.8","5.7","0.919","19.9","83"
"2015-05-12","51","27.3","52.8","7.5","0.614","20","142"
"2015-05-13","81","49.3","107","16.2","0.725","24.5","158"
"2015-05-14","72","28.3","91.4","4.8","0.459","16.6","139"
"2015-05-15","70","43.3","86","11.5","0.845","33.2","115"
"2015-05-16","84","51.8","99.3","13","0.721","22.1","141"
"2015-05-17","103","70.2","128.1","10.2","0.715","12.9","152"
"2015-05-18","66","37.4","71.9","4.4","0.554","17.9","111"
"2015-05-19","62","21.8","73.5","3.8","0.437","14.2","97"
"2015-05-20","49","21.4","45.6","8.3","0.739","31","134"
"2015-05-21","69","39.5","76.3","28.7","1.203","39.7","138"
"2015-05-22","86","54.2","85.7","32.4","1.434","43.5","185"
"2015-05-23","122","81.1","115.5","30.6","1.596","49.6","215"
"2015-05-24","120","73.9","107.6","33.7","1.81","41.6","226"
"2015-05-25","121","72.8","114.2","27.6","1.565","38.6","227"
"2015-05-26","115","74.3","115.8","23.9","1.597","35.3","219"
"2015-05-27","128","85","123.5","26.3","1.683","35.6","230"
"2015-05-28","109","68","106.8","24.9","1.54","42.4","211"
"2015-05-29","84","60.2","86.4","10.4","1.804","48.7","65"
"2015-05-30","84","56","80.6","14.3","1.734","47.1","120"
"2015-05-31","93","64.2","117.2","21.8","1.545","28.7","177"
"2015-06-01","108","78.6","121.5","9.7","1.499","23.7","181"
"2015-06-02","76","45.3","80.7","10.7","1.597","24.7","124"
"2015-06-03","65","30.1","67.3","15.9","1.072","41.3","165"
"2015-06-04","73","50.5","87.1","24.4","1.533","51.8","92"
"2015-06-05","76","50.7","73.7","18.7","1.651","40.8","166"
"2015-06-06","83","56.5","93.2","19.2","1.686","31.1","189"
"2015-06-07","68","37.9","65.4","12.2","1.324","32.3","174"
"2015-06-08","61","28.3","51.5","14.4","1.372","40.8","165"
"2015-06-09","98","57.6","106.1","30.7","1.411","41.2","260"
"2015-06-10","99","71","106.3","16.8","2.305","35.5","123"
"2015-06-11","60","29.5","44.8","9","1.121","28.7","121"
"2015-06-12","50","19.8","41.7","10.6","0.951","36.8","130"
"2015-06-13","62","31.4","59.5","16.2","1.792","41.2","145"
"2015-06-14","72","38.5","59.9","11.3","1.672","34.1","173"
"2015-06-15","95","65.3","92.7","23.1","1.878","39.7","179"
"2015-06-16","113","76.1","121","23.2","1.294","41.4","230"
"2015-06-17","145","106.3","184.6","22.5","1.697","43.8","203"
"2015-06-18","89","51.8","91.1","22.2","1.868","28.2","135"
"2015-06-19","68","38","79.9","18.7","1.449","37.1","90"
"2015-06-20","72","45.6","62.5","11.4","1.164","33.5","155"
"2015-06-21","98","57.3","93.5","23.2","1.225","38.6","183"
"2015-06-22","126","93.7","154.4","19.6","1.45","41","220"
"2015-06-23","175","132.2","180.9","14.3","1.463","37.9","220"
"2015-06-24","122","91.4","121","14.1","1.135","28.6","144"
"2015-06-25","129","95.1","126.9","14.2","1.147","35.1","162"
"2015-06-26","106","78.9","96.8","9.9","1.219","33.7","118"
"2015-06-27","71","50.5","72.9","5","0.626","18.4","91"
"2015-06-28","114","85","107.7","4.3","0.79","17.9","115"
"2015-06-29","89","64.4","81.1","4.6","0.765","16.9","64"
"2015-06-30","35","20.8","32.4","5.5","0.635","16.3","67"
"2015-07-01","59","33.8","59","5.7","0.454","16.7","92"
"2015-07-02","37","14.3","39.7","4.7","0.356","18","104"
"2015-07-03","45","18.6","46.1","9.1","0.56","13.5","84"
"2015-07-04","46","21.3","46.5","7.9","0.517","19.5","72"
"2015-07-05","61","40.1","59","8.7","0.583","18.5","102"
"2015-07-06","65","44.8","63.7","8.3","0.565","16","112"
"2015-07-07","68","47.9","72.8","8.8","0.62","18.7","124"
"2015-07-08","74","52","74.7","5.7","0.547","16.6","142"
"2015-07-09","62","35.2","65.5","7.3","0.482","18.8","124"
"2015-07-10","59","31.7","67","6.5","0.495","13.4","151"
"2015-07-11","113","82.9","155","7.5","0.705","19.2","140"
"2015-07-12","124","90.8","153.8","6.5","0.735","17.1","189"
"2015-07-13","95","53.9","114.5","8.3","0.737","23.2","191"
"2015-07-14","88","39.2","113.2","12.5","0.928","25.1","192"
"2015-07-15","98","57","143.5","10.2","0.973","33.9","164"
"2015-07-16","68","38.5","83.8","6.6","0.682","13.2","109"
"2015-07-17","50","24.1","51.4","6.6","0.544","14.3","94"
"2015-07-18","51","30.4","53.5","5.7","0.638","14.9","110"
"2015-07-19","83","59","88.4","5","0.761","17.6","150"
"2015-07-20","62","43.4","65.5","6.8","0.659","16.7","113"
"2015-07-21","87","64.1","99.5","5.3","0.68","18.2","110"
"2015-07-22","61","42.6","69","5.9","0.823","20.6","133"
"2015-07-23","76","54","91.2","5.3","0.777","23.1","131"
"2015-07-24","91","66.6","97.1","6","0.871","22.1","145"
"2015-07-25","80","58","100.6","6.3","0.904","23","178"
"2015-07-26","109","81.3","138.8","5.8","0.838","15.3","155"
"2015-07-27","126","92.6","164.2","6.7","0.958","17.6","143"
"2015-07-28","86","62.1","103.8","5.8","1.089","15","153"
"2015-07-29","103","74.3","124","5.3","0.769","15.7","114"
"2015-07-30","50","24.2","50.3","6.7","0.758","13.3","138"
"2015-07-31","49","24","50.3","8.1","0.898","15.8","127"
"2015-08-01","59","35.2","67.4","10.6","0.805","21.6","135"
"2015-08-02","77","50.2","92.6","4.8","0.84","16.8","86"
"2015-08-03","63","42.4","71.1","4.9","0.928","25.2","70"
"2015-08-04","53","17.7","58.1","7.7","0.644","21.6","154"
"2015-08-05","81","55.4","106.5","8.4","0.757","17.8","156"
"2015-08-06","78","52.5","93.6","10.4","0.627","14.5","141"
"2015-08-07","66","43","77.8","9.6","0.664","21","142"
"2015-08-08","69","42.1","88.3","8.7","0.732","22.7","184"
"2015-08-09","119","89.8","166","8.8","0.974","32.1","184"
"2015-08-10","156","114.9","201.3","9.2","1.191","33.5","210"
"2015-08-11","137","100.4","139.4","10","1.255","25.9","160"
"2015-08-12","104","73.9","129.5","15.6","1.099","28.7","149"
"2015-08-13","93","64","117.5","12.9","0.801","23.1","129"
"2015-08-14","84","53.4","104.2","10.4","0.766","27.5","139"
"2015-08-15","95","59","129","14.6","1.069","46.3","161"
"2015-08-16","98","62.8","132.8","16.2","0.999","34.2","151"
"2015-08-17","101","72.1","127.8","14.3","0.97","22.9","137"
"2015-08-18","97","67.6","124.7","15","1.044","33.9","79"
"2015-08-19","75","51.6","97","11","1.228","37.7","106"
"2015-08-20","105","75.5","127.3","13.9","1.248","31.8","156"
"2015-08-21","65","34.1","79.2","13.6","0.903","27.9","123"
"2015-08-22","75","41.3","99.9","17.2","1.067","32.8","155"
"2015-08-23","61","34.2","70.8","23.5","1.772","31.2","96"
"2015-08-24","53","28.4","57","14.3","1.378","23.7","101"
"2015-08-25","45","21.3","48.5","10.5","1.141","20.3","97"
"2015-08-26","51","31.4","54.2","10.7","1.131","19.9","98"
"2015-08-27","51","31","53.3","9.6","0.998","17.7","68"
"2015-08-28","52","32","54.5","6.6","0.685","17.6","89"
"2015-08-29","44","24.5","45","7","0.786","16.4","83"
"2015-08-30","45","25.3","46","10.9","1.065","16.3","48"
"2015-08-31","46","31.9","44.3","6.8","1.206","18.8","39"
"2015-09-01","29","19.6","23.7","5.1","1.01","12.4","36"
"2015-09-02","32","15.7","31.3","4.8","0.637","14.9","58"
"2015-09-03","48","26.1","49.3","6.5","0.696","17.5","80"
"2015-09-04","62","44.5","54.7","5.7","0.84","12.5","62"
"2015-09-05","30","20.8","24.3","5.3","0.85","15.8","41"
"2015-09-06","41","21","40.5","9","0.758","19","62"
"2015-09-07","58","33.5","67.7","9.1","0.762","25.5","82"
"2015-09-08","66","40.2","73.4","13.1","0.72","30.2","97"
"2015-09-09","69","41.8","88.1","18.2","1.169","34.6","48"
"2015-09-10","39","15.8","40.5","12.9","0.815","20.9","24"
"2015-09-11","25","12.8","25.5","5.3","0.45","14.9","47"
"2015-09-12","25","9.2","24","5.5","0.396","15.2","74"
"2015-09-13","58","28.9","67.3","13.8","0.727","24","103"
"2015-09-14","71","47.2","91.5","17.2","0.643","25.5","139"
"2015-09-15","103","77.2","124","16.3","0.919","38.8","160"
"2015-09-16","105","78","118.1","17.2","0.959","35.2","159"
"2015-09-17","91","67.2","104.3","15.5","0.956","31.2","138"
"2015-09-18","118","83.9","128.4","14.9","0.987","38.1","131"
"2015-09-19","101","71","122.8","24.3","1.923","41.7","44"
"2015-09-20","55","19.4","59.6","15.6","0.537","22.8","114"
"2015-09-21","67","38.9","84.1","25.2","0.693","27.2","143"
"2015-09-22","120","90.7","125.7","16.1","0.905","20.6","132"
"2015-09-23","114","85.2","124","10.1","1.024","26.9","113"
"2015-09-24","151","114.2","148","10.8","0.938","27.1","103"
"2015-09-25","44","23.4","42.7","6.3","0.576","20.8","86"
"2015-09-26","67","36.8","80.7","16.1","0.778","35.5","114"
"2015-09-27","85","58.9","107.9","27.8","0.986","34.9","147"
"2015-09-28","53","36.4","43.8","11.2","0.926","19.5","90"
"2015-09-29","45","26.8","46.6","15.2","1.38","27.9","31"
"2015-09-30","61","43.5","59.2","15.9","1.636","31.9","14"
"2015-10-01","41","18.5","31.9","5.9","0.557","18","63"
"2015-10-02","71","36.6","90.3","14.9","0.723","26.1","96"
"2015-10-03","61","21.6","73.2","11.5","0.564","23.3","87"
"2015-10-04","99","66.4","128.8","21.1","0.91","33.2","150"
"2015-10-05","220","174","254.7","23.9","1.125","35.8","171"
"2015-10-06","132","99.1","158.5","15","0.819","30.8","140"
"2015-10-07","124","91.5","133.1","15","0.83","30.2","102"
"2015-10-08","50","15.4","52.3","5.8","0.451","16.6","53"
"2015-10-09","61","28.6","73.8","11.6","0.662","21.5","57"
"2015-10-10","38","8.2","38.8","5.3","0.431","12.1","51"
"2015-10-11","46","15.2","49.1","6.8","0.518","20.6","70"
"2015-10-12","55","25","63.8","9.7","0.643","31.3","74"
"2015-10-13","87","55.6","118.3","19.6","0.908","43.3","75"
"2015-10-14","147","110.3","177.5","29.1","1.217","64.7","90"
"2015-10-15","118","89","137.7","25.4","1.431","70.8","166"
"2015-10-16","168","127.8","176.8","31","1.619","66.5","196"
"2015-10-17","205","156.8","232","44.6","1.814","65.1","185"
"2015-10-18","106","73.6","106.5","19.3","1.123","30.5","45"
"2015-10-19","69","40.5","89.8","23.2","1.362","55.3","80"
"2015-10-20","71","43.5","83.8","18.7","1.569","50","43"
"2015-10-21","56","33.5","60.4","22.7","1.423","43.4","44"
"2015-10-22","45","30.6","40.8","18.4","2.178","56","16"
"2015-10-23","63","45.2","56.3","14.5","1.755","52.8","64"
"2015-10-24","72","37.9","85","12.3","1.275","44.1","67"
"2015-10-25","59","19.8","70","12.6","0.713","47.5","38"
"2015-10-26","56","37.5","60.7","11.5","1.121","47.1","49"
"2015-10-27","69","27.6","89","15.3","0.916","45.8","71"
"2015-10-28","57","27.2","71.7","14","0.976","49.3","66"
"2015-10-29","47","19.6","54.5","9.7","0.679","39.7","64"
"2015-10-30","53","22.5","62.7","12.4","0.869","44.5","59"
"2015-10-31","102","73","135.3","34.5","1.615","72.5","59"
"2015-11-01","193","146.4","222.5","54.9","2.315","82.6","54"
"2015-11-02","172","131.2","197","42.5","2.228","84.3","72"
"2015-11-03","148","111.3","162.8","49.9","1.713","74.9","120"
"2015-11-04","155","118","178.8","48.3","1.834","87","126"
"2015-11-05","128","81.3","148.7","28.2","1.662","57.6","38"
"2015-11-06","33","16.7","28.9","10.3","1.071","28.4","43"
"2015-11-07","32","22","26.2","7.7","1.001","27","43"
"2015-11-08","90","66.9","88.4","12.5","1.468","42.3","38"
"2015-11-09","118","88.9","119.6","15.3","1.794","44.3","33"
"2015-11-10","129","98","136.6","17.3","1.574","45.5","42"
"2015-11-11","133","100.9","149.8","28.9","2.486","61.8","15"
"2015-11-12","160","121.6","188.3","46.7","3.564","74.8","12"
"2015-11-13","158","120","169.6","37.5","3.375","68.7","31"
"2015-11-14","187","141.1","186.6","45.7","3.134","66.9","56"
"2015-11-15","175","132.8","177.3","36.7","2.329","55.2","38"
"2015-11-16","53","26.4","62.5","30.9","1.1","40.1","37"
"2015-11-17","79","51.8","103","33.6","1.36","47","36"
"2015-11-18","51","28.8","57.9","27.7","1.145","43.9","32"
"2015-11-19","66","47.1","71.9","22","1.139","45.7","25"
"2015-11-20","50","34.7","43.1","10.5","0.943","33.9","27"
"2015-11-21","52","36.4","46.4","19","1.281","31.2","39"
"2015-11-22","47","32.7","40.8","31.4","1.568","35","37"
"2015-11-23","40","27.1","38.2","31.2","1.581","37.1","51"
"2015-11-24","49","30.8","51.8","50","1.992","49.9","33"
"2015-11-25","89","63.4","90.6","38.9","2.033","47.1","47"
"2015-11-26","39","20.8","41.7","19.9","0.905","33","56"
"2015-11-27","143","108.4","151.8","59.4","2.003","72.6","44"
"2015-11-28","196","148.6","213.3","70.6","2.99","87.1","19"
"2015-11-29","235","186.6","275.6","70.1","3.816","93.7","27"
"2015-11-30","364","303","426.5","80.6","5.618","121.5","51"
"2015-12-01","229","182.5","259.9","60.8","3.838","73","6"
"2015-12-02","152","116","178.5","40.6","3.006","51.1","45"
"2015-12-03","31","12.8","30.9","15.6","0.803","22.3","46"
"2015-12-04","53","32.5","65.1","29.8","1.187","44.2","45"
"2015-12-05","87","58.8","114.4","51.9","2.165","53.1","41"
"2015-12-06","76","53.6","88.5","62.5","1.527","49.2","48"
"2015-12-07","84","61.5","104.7","44.6","1.745","48","14"
"2015-12-08","191","149.8","228.4","56","3.301","60.9","5"
"2015-12-09","268","217.8","298.9","60.2","3.821","69.1","5"
"2015-12-10","200","162.4","227.9","42","3.676","53","59"
"2015-12-11","63","39.7","70.9","45","1.862","45.4","39"
"2015-12-12","101","74.7","122","48.3","1.125","71.7","36"
"2015-12-13","140","105.7","156.2","57.3","1.344","73.2","21"
"2015-12-14","191","153.3","202.6","45.6","1.457","73.7","21"
"2015-12-15","92","66.8","94.8","18.7","1.047","39","52"
"2015-12-16","26","11.3","25.8","13.4","0.462","21.9","40"
"2015-12-17","57","37.5","67.7","34.6","0.853","43","35"
"2015-12-18","111","83","138.2","53","1.442","62.8","42"
"2015-12-19","78","57.2","85.4","32","1.207","68.9","22"
"2015-12-20","165","127.6","175","68.9","1.698","86.9","18"
"2015-12-21","388","333.8","455.4","90","3.531","137.9","7"
"2015-12-22","363","316.1","401.2","53.7","3.31","117.3","4"
"2015-12-23","341","291.3","377.7","60.5","3.249","108.8","19"
"2015-12-24","288","238.2","300.3","47.8","2.774","93.5","17"
"2015-12-25","255","205.2","263.2","34.5","3.392","89","22"
"2015-12-26","134","101.5","149.2","23","2.087","54.1","43"
"2015-12-27","38","23.1","39.8","23.5","0.73","35.5","35"
"2015-12-28","148","111.5","169","56.5","1.641","64","23"
"2015-12-29","240","189.8","273.6","53.5","1.911","73.8","17"
"2015-12-30","182","146.7","227.5","34.3","1.806","72.4","51"
"2015-12-31","174","134.5","195.5","51.9","1.929","92","28"
"2016-01-01","220","172.4","237.4","62.7","1.709","78.2","22"
"2016-01-02","395","336.4","480.5","64.5","3.492","138.2","7"
"2016-01-03","129","97.5","109.7","34.5","1.255","52.9","25"
"2016-01-04","140","106","148","36.3","1.526","63.2","43"
"2016-01-05","53","33.8","62.3","25","0.866","43.5","44"
"2016-01-06","74","47.8","84.4","31.5","1.073","53.8","55"
"2016-01-07","46","23.3","52.2","17.1","0.872","33.9","48"
"2016-01-08","49","28.1","57","21.6","1.043","44.3","53"
"2016-01-09","219","175.6","257.9","85.1","2.855","95.2","34"
"2016-01-10","158","124.3","174.6","51.1","2.295","71.3","47"
"2016-01-11","47","26","50.9","23.8","1.135","44","56"
"2016-01-12","48","25.3","56.5","20.9","1.095","40","54"
"2016-01-13","99","72","119.5","42.4","2.015","71.7","47"
"2016-01-14","135","102.1","170.5","65.2","2.937","100.2","36"
"2016-01-15","227","177.9","259.5","83","3.132","108.4","17"
"2016-01-16","113","84.5","113.6","26.8","1.268","46.9","28"
"2016-01-17","81","59.3","82.3","26.6","1.723","44","46"
"2016-01-18","72","25.4","85","14","1.01","30.2","53"
"2016-01-19","64","36.6","80.2","32","1.452","55.3","40"
"2016-01-20","84","61.5","102.3","72.9","1.79","71.1","23"
"2016-01-21","73","53.3","73.3","25.2","1.14","50.8","19"
"2016-01-22","57","28.1","54.5","17.2","0.827","25.3","56"
"2016-01-23","53","10.9","66.4","9.5","0.695","13.9","54"
"2016-01-24","57","18","67.7","14.8","0.866","26.5","48"
"2016-01-25","73","43.6","95.2","28.7","1.417","54.2","48"
"2016-01-26","79","41.8","95.9","24.9","1.27","52.5","54"
"2016-01-27","107","79.5","139.9","65.5","2.038","82.6","42"
"2016-01-28","120","90.2","139.7","53.4","2.591","79.8","27"
"2016-01-29","54","21.9","59","20","0.766","33.9","48"
"2016-01-30","62","37.5","71.2","28.2","1.237","55.8","24"
"2016-01-31","62","38.6","68.3","19.1","1.057","38.8","59"
"2016-02-01","80","54","82.8","26","1.311","53.1","55"
"2016-02-02","48","30.6","54","21.2","1.176","52","61"
"2016-02-03","149","112.6","154.7","59.6","2.718","88.1","70"
"2016-02-04","65","42.1","71.3","22.5","1.232","42.5","59"
"2016-02-05","50","15.8","56.4","10","0.705","18.2","66"
"2016-02-06","45","26.5","51.1","17.4","0.943","28.8","66"
"2016-02-07","131","98.7","163.6","51","1.629","45.7","83"
"2016-02-08","183","149","227.3","78.1","1.522","40.5","63"
"2016-02-09","78","56.8","89.6","42.2","1.606","45.6","61"
"2016-02-10","81","58.8","94.1","44","1.768","56.2","38"
"2016-02-11","99","73.2","114.3","15.4","1.826","38.3","22"
"2016-02-12","167","128","173.5","28.6","3.081","44.4","37"
"2016-02-13","34","22.3","24.3","9.7","1.028","14.2","60"
"2016-02-14","24","8.8","23.2","6.5","0.803","9.6","63"
"2016-02-15","48","18","52","13.3","1.072","22.7","63"
"2016-02-16","66","31.5","80.2","16.2","1.307","33.3","63"
"2016-02-17","52","33","57.8","23.5","1.035","45","65"
"2016-02-18","66","37.9","71.3","19.8","0.965","42.8","66"
"2016-02-19","56","30.1","64.7","21.5","1.18","46.8","64"
"2016-02-20","33","19.5","35.9","11.6","0.702","24.8","63"
"2016-02-21","89","65.7","101","39.9","1.262","58.3","58"
"2016-02-22","146","108.4","165.8","39.6","1.735","53.2","63"
"2016-02-23","39","20.8","39.8","11.9","0.705","24.5","64"
"2016-02-24","65","45","68.8","26.2","1.173","52.9","63"
"2016-02-25","58","30.8","63","26.3","1.119","52.8","47"
"2016-02-26","55","32.1","62.8","22","1.029","54.5","56"
"2016-02-27","71","47.6","83","34.9","1.569","55.2","50"
"2016-02-28","66","36.8","71.3","18.2","0.994","35.2","62"
"2016-02-29","39","23.9","41.8","19.2","0.953","34.9","56"
"2016-03-01","127","95.4","135.1","64.8","1.811","71","53"
"2016-03-02","221","171.2","222","51.4","2.026","82.1","77"
"2016-03-03","264","213.8","267.5","55.5","2.127","93.5","63"
"2016-03-04","186","143.9","152.3","19.9","1.668","51.2","60"
"2016-03-05","237","86.5","342.2","15.2","1.303","45.8","72"
"2016-03-06","230","112.5","369.1","64.2","2.009","85.5","43"
"2016-03-07","103","55.5","156.1","25.3","1.876","44.1","75"
"2016-03-08","52","20","57.5","13.7","1.039","30.3","67"
"2016-03-09","43","22.3","47.3","15.1","1.075","36.6","59"
"2016-03-10","58","23.9","67.4","14.6","0.924","37.4","62"
"2016-03-11","73","42.7","94.7","27.2","1.28","58.2","60"
"2016-03-12","108","79","140.6","54.1","1.449","67.7","57"
"2016-03-13","102","67.7","120.5","25","1.484","52","65"
"2016-03-14","117","86.1","141.5","37.8","1.814","63.4","77"
"2016-03-15","134","101","156.2","37.7","1.574","52.4","90"
"2016-03-16","208","162.5","188.7","35.6","1.852","61","88"
"2016-03-17","181","136.2","163.3","37.8","1.721","59.6","74"
"2016-03-18","224","174.9","227","33.5","2.266","69.2","80"
"2016-03-19","86","54","83.3","15.2","1.126","30.6","43"
"2016-03-20","71","47.8","85.8","20.3","1.352","53.3","56"
"2016-03-21","105","76.1","120.1","29.3","1.774","57","70"
"2016-03-22","136","88.8","171.5","23.4","1.682","52.7","36"
"2016-03-23","58","31.8","66.9","14.3","1.192","37.1","53"
"2016-03-24","56","29","64.9","19","1.308","37.6","53"
"2016-03-25","65","42.2","77.8","23.6","1.574","45.4","53"
"2016-03-26","67","42","71.9","16.7","1.207","43.4","64"
"2016-03-27","70","41","87.3","18.6","1.268","42","73"
"2016-03-28","106","66.5","158","32.5","1.54","48.9","76"
"2016-03-29","72","21.6","96.3","13.4","0.725","31.7","111"
"2016-03-30","110","67.2","162.5","39.1","1.686","70.9","107"
"2016-03-31","168","103","240.3","30.3","1.374","54.5","159"
"2016-04-01","105","48.8","155.2","17","0.974","35.1","110"
"2016-04-02","51","17.4","58.6","13.6","0.893","29.4","105"
"2016-04-03","78","29.7","106.3","24.2","1.224","46","104"
"2016-04-04","94","66.5","126.5","26.3","1.454","49.3","140"
"2016-04-05","132","100.1","170.3","34.5","1.455","57.1","124"
"2016-04-06","156","118.1","167","33.2","1.593","78.4","163"
"2016-04-07","119","71.5","160.3","19.8","1.223","66.9","107"
"2016-04-08","80","28.5","109","13.5","0.964","34.5","115"
"2016-04-09","186","79.4","273.6","26.1","1.385","47.3","86"
"2016-04-10","98","36.4","145.5","19.6","1.215","31.7","92"
"2016-04-11","68","34.8","85.7","17.9","1.002","43.7","79"
"2016-04-12","133","99","146.6","22.1","1.663","78.8","86"
"2016-04-13","273","223","290.4","28.8","2.1","90.8","166"
"2016-04-14","76","42","93","14","0.795","41.2","89"
"2016-04-15","125","93.2","157.8","29.4","1.661","74.6","152"
"2016-04-16","81","50.9","90.6","11.3","0.91","31.7","72"
"2016-04-17","49","20.2","54.5","5.7","0.511","29.8","106"
"2016-04-18","49","19.4","55.4","4.7","0.399","25.2","94"
