"date","aqi","pm2.5","pm10","so2","co","no2","o3"
"2014-10-03","85","53.5","69.4","16.3","0.81","24.7","152"
"2014-10-04","57","15.9","40.1","12.1","0.58","20.1","131"
"2014-10-05","60","29.5","61.5","14.3","0.743","22.8","142"
"2014-10-06","66","37","61.8","14","0.807","22.5","143"
"2014-10-07","62","29.7","51.9","13.9","0.724","34.1","138"
"2014-10-08","52","23.4","45","12.2","0.78","40.7","124"
"2014-10-09","53","24.7","43.9","13.2","0.696","38","133"
"2014-10-10","65","30.9","53.8","13.1","0.721","30.6","147"
"2014-10-11","60","34.1","55.8","12.6","0.665","23.2","119"
"2014-10-12","66","29.4","67.7","11.2","0.66","16.3","129"
"2014-10-13","71","28.4","85.2","17.6","0.684","25.4","120"
"2014-10-14","71","40","89.1","30","0.915","47.5","125"
"2014-10-15","128","96.2","140.3","44.3","1.233","90.5","176"
"2014-10-16","144","104.9","146.5","30.6","1.233","87","164"
"2014-10-17","53","22.1","55.2","13.2","0.641","47","118"
"2014-10-18","42","16.6","39.5","9.1","0.626","35.7","111"
"2014-10-19","49","22.5","48.2","9.7","0.603","26.9","136"
"2014-10-20","78","55.6","91.7","15.2","0.874","52.4","214"
"2014-10-21","99","71.4","104.1","20.8","1.113","55.5","112"
"2014-10-22","68","47.3","70.7","14.1","0.816","33.6","125"
"2014-10-23","63","41.6","68.1","11.6","0.746","55.2","129"
"2014-10-24","58","31.7","55.4","12","0.641","46.9","144"
"2014-10-25","55","31.8","49.9","11.8","0.588","42.8","150"
"2014-10-26","77","55.5","83.7","17","0.768","55.3","171"
"2014-10-27","74","44","81.8","12.6","0.678","35.5","124"
"2014-10-28","55","18.4","57.7","10.7","0.553","35","109"
"2014-10-29","52","24.3","55.6","9.5","0.712","58.3","86"
"2014-10-30","64","45.7","63.2","12.2","0.846","59.8","64"
"2014-10-31","79","57.8","47.3","13.5","1.29","74.5","58"
"2014-11-01","93","68.7","72.9","18","1.211","53","42"
"2014-11-02","78","56.5","67.2","19.7","0.872","40.6","96"
"2014-11-03","61","34.7","66.8","22.7","0.74","48.6","102"
"2014-11-04","62","41.4","70.2","18.3","0.848","71.1","158"
"2014-11-05","56","35.7","57.9","14.2","0.72","55.6","129"
"2014-11-06","171","128.9","156","27.4","1.198","66.3","165"
"2014-11-07","70","45.4","61.7","14.8","0.657","33.2","117"
"2014-11-08","40","24.4","37.5","12.7","0.621","35","76"
"2014-11-09","51","34.5","51","16.9","0.687","31.4","110"
"2014-11-10","88","64.4","77.1","20.8","0.949","39.1","114"
"2014-11-11","77","55.3","80.8","23.1","0.882","68.1","123"
"2014-11-12","177","137.1","166.8","37.3","1.413","66.6","95"
"2014-11-13","62","30.1","72.8","22","0.647","47.3","79"
"2014-11-14","71","47.5","86.4","25.3","0.831","80.4","109"
"2014-11-15","63","41.2","69.7","15.5","0.721","60.4","108"
"2014-11-16","89","65.2","71.9","14.4","0.867","54.2","68"
"2014-11-17","159","121.7","136.1","29.7","1.098","50.6","109"
"2014-11-18","84","61.2","75.1","24.1","0.886","53.8","110"
"2014-11-19","54","36.1","49.9","14.8","0.679","59","102"
"2014-11-20","51","33","51.6","13.5","0.608","56.4","101"
"2014-11-21","57","38.9","57.4","12.8","0.676","57.1","101"
"2014-11-22","98","72.8","94.1","15.4","0.925","72.4","70"
"2014-11-23","54","36.7","32.6","10.6","0.557","44","86"
"2014-11-24","42","27.3","33.3","11.7","0.636","37.9","71"
"2014-11-25","49","26.6","48.6","11.9","0.652","35.6","86"
"2014-11-26","65","41.4","71.2","18.2","0.829","58.7","74"
"2014-11-27","47","21.7","46.4","13.2","0.67","54.3","101"
"2014-11-28","80","56.8","64.3","15.3","1.179","48.9","82"
"2014-11-29","66","45","55.8","13.4","0.971","48.8","77"
